"%Data file recorded 2013/6/10  14:27:32"
"% recording topics: ['/Velocity', '/robotState', '/robotGyro', '/optitrack/pose']"
"% Columns: "
"% seq0 | time1 | LPos2 | RPos3 | LPWM4 | RPWM5| GyroX6 | GryoY7 | GryoZ8 | GryoZAvg9 | AX10 | AY11 | AZ12 |LEMF13 | REMF14 | optX15 optY16 optAng17 | Vel18 Ang19"
191.0000, 0.8857, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
192.0000, 0.9467, 0.0000, 0.0000, 0.0000, 0.0000, 6.0000, 8.0000,-9.0000, 0.0000,1499.0000,-475.0000,3682.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
193.0000, 1.0015, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 6.0000,-7.0000, 0.0000,1473.0000,-445.0000,3678.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
194.0000, 1.0591, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 7.0000,-8.0000, 0.0000,1495.0000,-473.0000,3678.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
195.0000, 1.1147, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 6.0000,-8.0000, 0.0000,1454.0000,-473.0000,3696.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
196.0000, 1.1765, 0.0000, 0.0000, 0.0000, 0.0000, 6.0000, 7.0000,-8.0000, 0.0000,1480.0000,-496.0000,3672.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
197.0000, 1.2499, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 6.0000,-8.0000, 0.0000,1473.0000,-448.0000,3679.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
198.0000, 1.3111, 0.0000, 0.0000, 0.0000, 0.0000, 7.0000, 9.0000,-9.0000, 0.0000,1484.0000,-444.0000,3674.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
199.0000, 1.3741, 0.0000, 0.0000, 0.0000, 0.0000, 6.0000, 8.0000,-9.0000, 0.0000,1462.0000,-475.0000,3678.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
200.0000, 1.4446, 0.0000, 0.0000, 0.0000, 0.0000, 7.0000, 8.0000,-7.0000, 0.0000,1499.0000,-486.0000,3681.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
201.0000, 1.5032, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 8.0000,-8.0000, 0.0000,1457.0000,-450.0000,3669.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
202.0000, 1.5718, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 8.0000,-9.0000, 0.0000,1492.0000,-436.0000,3646.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
203.0000, 1.6397, 0.0000, 0.0000, 0.0000, 0.0000, 7.0000, 7.0000,-8.0000, 0.0000,1473.0000,-477.0000,3674.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
204.0000, 1.7156, 0.0000, 0.0000, 0.0000, 0.0000, 7.0000, 8.0000,-8.0000, 0.0000,1496.0000,-450.0000,3658.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
205.0000, 1.7822, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 7.0000,-8.0000, 0.0000,1481.0000,-475.0000,3691.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
206.0000, 1.8411, 0.0000, 0.0000, 0.0000, 0.0000, 6.0000, 7.0000,-8.0000, 0.0000,1478.0000,-476.0000,3662.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
207.0000, 1.9067, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 6.0000,-9.0000, 0.0000,1497.0000,-469.0000,3686.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
208.0000, 1.9710, 0.0000, 0.0000, 0.0000, 0.0000, 7.0000, 9.0000,-9.0000, 0.0000,1487.0000,-465.0000,3672.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
209.0000, 2.0464, 0.0000, 0.0000, 0.0000, 0.0000, 7.0000, 8.0000,-8.0000, 0.0000,1522.0000,-476.0000,3669.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
210.0000, 2.1162, 0.0000, 0.0000, 0.0000, 0.0000, 6.0000, 7.0000,-8.0000, 0.0000,1483.0000,-460.0000,3696.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
211.0000, 2.1806, 0.0000, 0.0000, 0.0000, 0.0000, 8.0000, 9.0000,-9.0000, 0.0000,1480.0000,-440.0000,3609.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
212.0000, 2.2458, 0.0000, 0.0000, 0.0000, 0.0000, 4.0000, 3.0000,-8.0000, 0.0000,1437.0000,-474.0000,3635.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
213.0000, 2.3244, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 9.0000,-9.0000, 0.0000,1461.0000,-442.0000,3697.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
214.0000, 2.3857, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000,10.0000,-8.0000, 0.0000,1484.0000,-440.0000,3681.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
215.0000, 2.4508, 0.0000, 0.0000, 0.0000, 0.0000, 5.0000, 7.0000,-7.0000, 0.0000,1484.0000,-459.0000,3660.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
